FID,Shape,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng
181,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,374,19,Location 374 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.685266885656,0.0,8.22329013133,0.0,0.0,0.00696459402156
182,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,371,20,Location 371 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.685266885656,0.0,8.22329013133,0.0,0.0,0.00696459402156
183,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,365,21,Location 365 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.06447511188,0.0,12.7738437072,0.0,0.0,0.0109026580233
184,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,310,22,Location 310 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.26288324453,0.0,15.1546782801,0.0,0.0,0.0133543580013
185,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,359,23,Location 359 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.30133030159,0.0,15.6160600027,0.0,0.0,0.0138687932824
186,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,336,24,Location 336 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.38298292421,0.0,16.5959106429,0.0,0.0,0.0147095505939
187,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,358,25,Location 358 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.40233034495,0.0,16.8284361557,0.0,0.0,0.015382673151
188,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,337,26,Location 337 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.41623321358,0.0,16.9949181896,0.0,0.0,0.015051955486
189,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,381,27,Location 381 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.41638801635,0.0,16.9964620622,0.0,0.0,0.0156266327566
190,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,382,28,Location 382 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.41940334145,0.0,17.033327935,0.0,0.0,0.0155584619617
191,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,357,29,Location 357 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.46547539247,0.0,17.5854112016,0.0,0.0,0.016099756946
192,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,370,30,Location 370 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.69641047002,0.0,20.357140226,0.0,0.0,0.0183674228843
193,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,330,31,Location 330 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.72088328533,0.0,20.650815231,0.0,0.0,0.017121107621
194,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,329,32,Location 329 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.79335662018,0.0,21.5205875315,0.0,0.0,0.0179876005706
195,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,326,33,Location 326 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.86914697183,0.0,22.4305201767,0.0,0.0,0.0192368442986
196,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,386,34,Location 386 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.88337469427,0.0,22.6006285979,0.0,0.0,0.0201713641482
197,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,327,35,Location 327 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.90131315451,0.0,22.8164872243,0.0,0.0,0.0196741903401
198,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,389,36,Location 389 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.90131315451,0.0,22.8164872243,0.0,0.0,0.0196741903401
199,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,350,37,Location 350 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,6.03940375754,0.0,72.4715528672,0.0,0.0,0.0641362634314
200,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,470,1,Location 470 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.209858641145,0.0,2.51805756027,0.0,0.0,0.00200812706706
201,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,487,2,Location 487 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.223859249752,0.0,2.68603580622,0.0,0.0,0.00213820369659
