OID_,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
245,2,1,  - Location 390,2,2,390,,,,,,,,0.999195938461232,,11.990593167821521,,,0.010351930666140
246,2,1,  - Location 391,1,2,391,,,,,,,,0.989499890640806,,11.874462551921189,,,0.010512916122357
247,3,1,  - Location 402,1,1,402,,,,,,,,1.488552806674774,,17.863147110763634,,,0.015137198332355
248,4,1,Thomas J Kavanaugh VFW Post - Location 403,2,2,403,,,,,,,,0.262291225644596,,3.147613100484972,,,0.002831886920983
249,3,1,  - Location 404,1,1,404,,,,,,,,1.272080686275125,,15.265481330371001,,,0.013054581373856
250,3,1,  - Location 405,2,1,405,,,,,,,,1.467781573838796,,17.613813796960336,,,0.014935122321501
251,2,1,  - Location 406,2,2,406,,,,,,,,0.649841736444285,,7.797991533288577,,,0.006937203803948
252,4,1,Thomas J Kavanaugh VFW Post - Location 408,1,2,408,,,,,,,,0.262291225644596,,3.147613100484972,,,0.002831886920983
253,3,1,  - Location 409,2,1,409,,,,,,,,1.463198019780541,,17.558861155480809,,,0.014895338195854
254,4,1,Thomas J Kavanaugh VFW Post - Location 411,1,2,411,,,,,,,,0.198009246838101,,2.376180366425110,,,0.002158894515706
255,3,1,  - Location 412,2,1,412,,,,,,,,1.945825627482530,,23.350449540517630,,,0.019670636321123
256,2,1,  - Location 413,1,2,413,,,,,,,,0.557791811337312,,6.693631622039403,,,0.005379547864542
257,4,1,Thomas J Kavanaugh VFW Post - Location 414,2,1,414,,,,,,,,0.547600743133700,,6.571127360233080,,,0.005386541765940
258,2,1,  - Location 415,1,2,415,,,,,,,,0.527391536131581,,6.328825079034969,,,0.005100740356836
